baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000105642.15	33.3041584441398	7.68444835810527	1.53170860684105	5.01691269722213	5.25084131452355e-07	7.06012694844916e-06	Significant
ENSG00000284779.1	63.52281845924	7.61451683879564	1.09763628314465	6.93719491212573	3.99961837044534e-12	9.97010131948512e-11	Significant
ENSG00000204131.9	11.2378951679178	7.55918042943996	1.7341618180658	4.35898216111753	1.30668762547834e-05	0.000138374494492382	Significant
ENSG00000214042.1	10.9009633826122	7.51425212150651	1.74671960279686	4.30192236319706	1.69322644069387e-05	0.000174927609612138	Significant
ENSG00000129965.15	10.7368381736507	7.50255299935968	1.7268693225521	4.3445979967215	1.39530945511822e-05	0.000146937952346941	Significant
ENSG00000249700.8	10.5727129646891	7.49121767913258	1.74415944853951	4.29503029978447	1.74669478777225e-05	0.000180038807150954	Significant
ENSG00000276403.1	10.5640315973066	7.46792311629743	1.76057383198348	4.24175514859492	2.21778571160496e-05	0.000222306615377545	Significant
ENSG00000187475.5	9.62583141888052	7.3440691181791	1.75753465360596	4.17861980878224	2.9328348588676e-05	0.000284062149290627	Significant
ENSG00000269534.5	9.42540862117368	7.3183663262784	1.76339781956383	4.15015049076593	3.3225675220105e-05	0.000318230746736546	Significant
ENSG00000124256.15	228.472632451106	7.29445903539474	0.525967254012656	13.8686562323882	9.80973554530688e-44	8.93487691854994e-42	Significant
ENSG00000101938.14	9.12477442461341	7.27854219579551	1.78518828648691	4.07718460337818	4.55843009725474e-05	0.000424162368332471	Significant
ENSG00000179428.2	9.18868823472152	7.27825897814307	1.7705087229289	4.1108292119018	3.94240736743406e-05	0.000372513254743333	Significant
ENSG00000237693.4	9.18868823472152	7.27825897814307	1.7705087229289	4.1108292119018	3.94240736743406e-05	0.000372513254743333	Significant
ENSG00000078098.14	223.226914241198	7.26136726454393	0.526726266611751	13.7858461307688	3.101091513224e-43	2.77123484519003e-41	Significant
ENSG00000268916.6	8.98826543701468	7.25132584253592	1.77885038071084	4.07641132788145	4.57360850357136e-05	0.000425365798233478	Significant
ENSG00000224083.1	9.01588165837748	7.23785306909399	1.81450028423139	3.98889607898843	6.63814926723078e-05	0.000590976211784244	Significant
ENSG00000229064.1	8.78784263930783	7.22361772115798	1.79478901405661	4.02477264156584	5.70303872259823e-05	0.000518943653216251	Significant
ENSG00000198326.9	8.75154505056252	7.20930580096424	1.78524813031438	4.03826542571126	5.38479039295723e-05	0.000491874898720225	Significant
ENSG00000253838.1	8.58741984160099	7.19476970580342	1.82036563703878	3.9523761377452	7.73789840414446e-05	0.000675803320920248	Significant
ENSG00000279266.1	8.71524746181721	7.19475417661848	1.797374599659	4.00292414168058	6.2564367212455e-05	0.000559887546924875	Significant
ENSG00000213512.3	22.6507168967985	7.12581308992082	1.56920934528697	4.54102131836187	5.59823699460371e-06	6.38522575934782e-05	Significant
ENSG00000285744.1	67.7235637091048	7.11597953427206	0.92606065442773	7.68413980255911	1.54028392540545e-14	4.58815707025254e-13	Significant
ENSG00000277632.2	8.14159529005948	7.09160380826551	1.83964908213212	3.85486769033497	0.000115792234567993	0.000971946780633863	Significant
ENSG00000099869.7	21.8403443385886	7.06928108276798	1.57598620443332	4.48562370843209	7.27009497556231e-06	8.12098757736014e-05	Significant
ENSG00000228360.1	7.84096109349921	7.0443377980417	1.82717459784283	3.85531727857768	0.000115579631444239	0.000971022668608027	Significant
ENSG00000171246.6	21.066269369124	7.01673156948733	1.58092184714087	4.43837978593137	9.063858432967e-06	9.93145159124117e-05	Significant
ENSG00000119922.10	19497.0566232164	7.01574818736992	0.0916429037414978	76.5552803429236	0	0	Significant
ENSG00000227489.1	7.70445210590047	7.01258706369286	1.85474530210946	3.78088951389565	0.000156269018377878	0.00127006287137233	Significant
ENSG00000241131.1	7.54032689693894	6.9964325261611	1.8356678687502	3.81138257375752	0.000138191698742707	0.00113630283536484	Significant
ENSG00000168060.16	7.44011549808552	6.9800725810678	1.84342888414847	3.7864615451613	0.000152807731107121	0.00124353198703798	Significant
ENSG00000258933.1	7.41249927672273	6.97145744819979	4.79606164902135	1.45357961560447	0.146062891794302	0.349698153044743	Not
ENSG00000261618.2	40.7761302296432	6.9607060018286	1.15323066699088	6.03583151321423	1.58146196536485e-09	3.00208386110593e-08	Significant
ENSG00000118160.14	7.20339511163337	6.92924580604172	1.85161615893925	3.74226902945766	0.000182366124976099	0.00145839013831667	Significant
ENSG00000088882.8	38.6137903673385	6.9004505246546	1.13768346412052	6.0653518683151	1.31665073834754e-09	2.52724906160022e-08	Significant
ENSG00000226979.8	7.06688612403463	6.89408563854043	1.86496374871576	3.69663251807859	0.000218478238341323	0.00171567953395319	Significant
ENSG00000262668.2	19.2537828223799	6.89323327050432	1.5939763464927	4.32455179505757	1.52842291734837e-05	0.000159098748182225	Significant
ENSG00000177047.6	6.56582912976752	6.80390736298435	1.89986727359049	3.58125404735558	0.000341948951542079	0.00256664932130138	Significant
ENSG00000117707.15	6.62974293987563	6.80336664636184	1.88703538793569	3.60532011739554	0.000311768382848091	0.0023682646403597	Significant
ENSG00000124232.11	6.62974293987563	6.80336664636184	1.88703538793569	3.60532011739554	0.000311768382848091	0.0023682646403597	Significant
ENSG00000140986.8	6.62974293987563	6.80336664636184	1.88703538793569	3.60532011739554	0.000311768382848091	0.0023682646403597	Significant
ENSG00000128250.5	6.59344535113032	6.7852308936459	1.92931018531862	3.51692068246938	0.000436584222524123	0.00316052277253325	Significant
ENSG00000005421.8	6.4932339522769	6.76558682592963	1.9190318772233	3.52552081402574	0.000422650962681675	0.00307200208238545	Significant
ENSG00000179044.16	6.39302255342347	6.74598730820749	1.91321235061637	3.52600029266702	0.000421886502724902	0.00306819185954828	Significant
ENSG00000169554.20	138.248806229598	6.73612027336467	0.579921266360959	11.6155772586755	3.43460797114023e-31	2.29114957793139e-29	Significant
ENSG00000252503.1	6.19259975571663	6.70658444018057	1.91263713590865	3.50645938754839	0.000454110729092911	0.00327115124055711	Significant
ENSG00000115844.11	16.8952603252408	6.69908492310189	1.61291238181326	4.15340907456528	3.27558403038774e-05	0.000314048276597651	Significant
ENSG00000131401.11	16.5475270911165	6.67442478185256	1.61744991703648	4.12651094265815	3.68308486746672e-05	0.000350281339428499	Significant
ENSG00000247131.5	5.99217695800979	6.66634964532858	1.92649168152463	3.4603573476387	0.000539458976340526	0.00382057955393318	Significant
ENSG00000113196.3	5.85566797041105	6.6240359064433	1.93873595039519	3.4166777095628	0.000633902758635729	0.00438615330984437	Significant
ENSG00000197646.7	5.75545657155763	6.60285719865822	1.94263172014272	3.39892380536911	0.000676515604380277	0.00463393244926327	Significant
ENSG00000232031.1	5.75545657155763	6.60285719865822	1.94263172014272	3.39892380536911	0.000676515604380277	0.00463393244926327	Significant
ENSG00000241104.5	5.75545657155763	6.60285719865822	1.94263172014272	3.39892380536911	0.000676515604380277	0.00463393244926327	Significant
ENSG00000229618.2	15.7116583929801	6.5827651587182	1.64008761758043	4.01366676277305	5.97827311550655e-05	0.000539325638920341	Significant
ENSG00000137857.17	107.7868645421	6.56496202540605	0.639229123431551	10.2701234733543	9.60816088768544e-25	5.01450710791186e-23	Significant
ENSG00000253270.1	5.55503377385079	6.55951308203427	1.96314752189444	3.3413245866028	0.000833796844140432	0.00553866802673229	Significant
ENSG00000269926.1	5.58264999521358	6.54059762443171	2.0842710418677	3.13807441213151	0.00170061697763346	0.0102344944857897	Significant
ENSG00000100346.17	15.0740924111142	6.52542625127559	1.6393957650102	3.98038496289211	6.88037548183116e-05	0.000609390899968637	Significant
ENSG00000204103.4	14.899165753334	6.52367084381472	1.63675248940862	3.9857405967177	6.72699734086491e-05	0.000597202270959164	Significant
ENSG00000269303.1	5.41852478625205	6.51394253532325	1.97121319360749	3.30453476896741	0.000951341748776437	0.00622777105410145	Significant
ENSG00000182759.3	29.6363263791426	6.50815875707748	1.16628690940005	5.58023819406954	2.40189430657635e-08	3.91599721498183e-07	Significant
ENSG00000218766.1	5.38222719750674	6.49147973425854	2.0216901184649	3.21091727904751	0.0013231201611981	0.00827824024237053	Significant
ENSG00000225684.3	5.28201579865332	6.467420069667	2.00933146774009	3.218692472348	0.00128776513503131	0.00808909498778783	Significant
ENSG00000278743.1	14.4365264292484	6.46601135907921	1.64264327864166	3.93634542761231	8.2731865868463e-05	0.000716014252571051	Significant
ENSG00000131203.13	1334.94666409203	6.43329888155452	0.183543329092382	35.0505731445923	3.82154767934228e-269	2.68145262167183e-266	Significant
ENSG00000176840.11	5.01767919083836	6.41954412568708	2.03231849340616	3.15872937559503	0.00158458558788232	0.00961562266573689	Significant
ENSG00000283542.1	5.08159300094647	6.41920678265085	2.00430398841247	3.20271117543166	0.00136140444438558	0.00846465612040856	Significant
ENSG00000236882.7	4.98138160209305	6.39476761109968	2.00990586147818	3.18162543513191	0.00146451089087204	0.00900524466977305	Significant
ENSG00000162771.7	4.88117020323963	6.36992258222337	2.02096411770543	3.15192265237034	0.00162199232861761	0.00982687709167272	Significant
ENSG00000263567.1	4.94508401334774	6.36990116724414	2.05591056948213	3.09833572617347	0.00194610828282613	0.011467813815907	Significant
ENSG00000279217.1	4.94508401334774	6.36990116724414	2.05591056948213	3.09833572617347	0.00194610828282613	0.011467813815907	Significant
ENSG00000241106.8	67.2327600078007	6.3665556586639	0.753542151057895	8.44883813032346	2.94216055116067e-17	1.04185479704185e-15	Significant
ENSG00000258733.5	13.2616058643701	6.34873231376502	1.66055055205481	3.82326952100852	0.000131693690656509	0.001088541435204	Significant
ENSG00000268510.1	26.6510393489564	6.3451656919729	1.18468767418471	5.35598185938719	8.50930466833047e-08	1.29173699472372e-06	Significant
ENSG00000172985.10	4.78095880438621	6.34451865944976	2.03816413232203	3.1128595380695	0.00185284177405034	0.0110279885043618	Significant
ENSG00000225308.2	4.84487261449432	6.34391129818593	2.04584721783466	3.10087246148341	0.0019295137812811	0.0113841914003022	Significant
ENSG00000260125.1	4.84487261449432	6.34391129818593	2.04584721783466	3.10087246148341	0.0019295137812811	0.0113841914003022	Significant
ENSG00000254841.1	4.74466121564089	6.3178517201032	2.04305989001113	3.09234778235932	0.00198580047675572	0.0116799099758265	Significant
ENSG00000168685.15	51.7881062662928	6.31309176156291	0.841416300193369	7.50293494446456	6.24045283442456e-14	1.78050269500261e-12	Significant
ENSG00000188282.12	24.8553675747564	6.24915147430089	1.19427168959875	5.23260454779807	1.67138062232275e-07	2.42824431671046e-06	Significant
ENSG00000187889.13	24.8385528022123	6.24770193921431	1.19381644249002	5.23338573406067	1.66432909502351e-07	2.41985531122182e-06	Significant
ENSG00000188029.8	4.50794082918874	6.23722141256655	2.09670952994057	2.97476656804404	0.00293211577379395	0.0164200216773652	Significant
ENSG00000224812.2	4.34381562022721	6.20952472700212	2.09834083639059	2.95925457833784	0.00308384227128253	0.0171833505380728	Significant
ENSG00000281371.1	4.37143184159	6.20443403276304	4.80399137033213	1.29151648170719	0.19652464371593	0.428737836849181	Not
ENSG00000225492.6	83.6053603443196	6.20437873327085	0.649235577750175	9.55643674792309	1.2188086591279e-21	5.57737440753093e-20	Significant
ENSG00000260475.1	4.24360422137378	6.18041248678986	2.13514521446132	2.89460990518583	0.00379629986302822	0.0203626559753878	Significant
ENSG00000120949.15	4.30751803148189	6.18040650408815	2.09027331659785	2.95674563465579	0.00310904482846123	0.0172881873422947	Significant
ENSG00000183813.6	4.30751803148189	6.18040650408815	2.09027331659785	2.95674563465579	0.00310904482846123	0.0172881873422947	Significant
ENSG00000203581.7	4.30751803148189	6.18040650408815	2.09027331659785	2.95674563465579	0.00310904482846123	0.0172881873422947	Significant
ENSG00000261644.2	11.6300592991316	6.15257071571826	1.69876720743568	3.62178566244263	0.000292576490719866	0.00224316536490808	Significant
ENSG00000274235.1	4.20730663262847	6.15152003202373	2.09855094969002	2.93131793294434	0.00337527150071018	0.0185292722633887	Significant
ENSG00000215957.1	4.17100904388316	6.12228798235125	2.16188599499269	2.83191990536576	0.0046269437061926	0.024141406916502	Significant
ENSG00000125148.7	191.624850698493	6.10658332216044	0.426060826024633	14.3326561588354	1.36787162237624e-46	1.31544811603644e-44	Significant
ENSG00000138755.5	22.305103647293	6.10082360881391	1.21088665144043	5.03831106037594	4.69657723770636e-07	6.3691235338831e-06	Significant
ENSG00000279166.1	4.00688383492163	6.09174298195994	2.1392376966317	2.84762324053638	0.00440470360457291	0.0231717203666653	Significant
ENSG00000137080.4	4.07079764502974	6.0911854180036	2.14589058366704	2.83853494878316	0.00453211560049873	0.023725638287281	Significant
ENSG00000187912.11	4.07079764502974	6.0911854180036	2.14589058366704	2.83853494878316	0.00453211560049873	0.023725638287281	Significant
ENSG00000225611.1	4.07079764502974	6.0911854180036	2.14589058366704	2.83853494878316	0.00453211560049873	0.023725638287281	Significant
ENSG00000285799.1	22.1685946596943	6.08937340937237	1.20878370999409	5.03760379878231	4.71395936652392e-07	6.37944999507362e-06	Significant
ENSG00000081479.14	65.7848213709076	6.07471975768547	0.702508066478347	8.64718861968073	5.27836850753169e-18	1.93047666747467e-16	Significant
ENSG00000183831.6	3.90667243606821	6.06031753369552	2.17671126052765	2.78416234784693	0.00536661649598179	0.027330792880746	Significant
ENSG00000258290.1	3.97058624617632	6.06002890513307	2.14233528234771	2.82870237682502	0.00467371407716832	0.0243385137965788	Significant
ENSG00000198670.11	10.6918591207055	6.04084131663826	1.70998672324889	3.53268316911897	0.000411365145429035	0.00299858125438748	Significant
ENSG00000118004.17	3.87037484732289	6.02852216283687	2.1481953645493	2.80631932380213	0.00501110058214531	0.0257906276905034	Significant
ENSG00000233785.1	3.87037484732289	6.02852216283687	2.1481953645493	2.80631932380213	0.00501110058214531	0.0257906276905034	Significant
ENSG00000111913.18	255.010063761605	6.02539604078196	0.361436037858487	16.670711853977	2.14030364778132e-62	2.87574841185937e-60	Significant
ENSG00000246130.1	10.6024491706708	6.02136481504203	1.71296854469722	3.51516368101572	0.000439483025000514	0.00317786485062394	Significant
ENSG00000187775.16	74.4701313914708	6.0167362798367	0.668490146927905	9.00048610661959	2.24720451045265e-19	8.96279777905801e-18	Significant
ENSG00000160179.18	10.6192639432149	6.01657320347759	1.73158480160025	3.47460499648493	0.000511606100525542	0.00363691466208495	Significant
ENSG00000119698.12	74.3867347651614	6.01644020059728	0.676879008077152	8.88850168021685	6.19384496049565e-19	2.3996399340816e-17	Significant
ENSG00000273272.2	3.83407725857758	5.99803715917418	2.25381917470894	2.66127701214041	0.00778448839338567	0.0370825075717102	Significant
ENSG00000011590.14	3.77016344846947	5.99641139161854	2.16289362724217	2.7724023576991	0.00556442102803722	0.0281790848372534	Significant
ENSG00000070182.20	3.77016344846947	5.99641139161854	2.16289362724217	2.7724023576991	0.00556442102803722	0.0281790848372534	Significant
ENSG00000225864.1	3.77016344846947	5.99641139161854	2.16289362724217	2.7724023576991	0.00556442102803722	0.0281790848372534	Significant
ENSG00000280270.1	20.7227762010548	5.96836781362548	1.24626839196419	4.78899076002322	1.67622198155603e-06	2.06610445286786e-05	Significant
ENSG00000285630.1	3.66995204961605	5.96343162344347	2.18748897871156	2.72615390590719	0.00640771124309018	0.031621278848748	Significant
ENSG00000106772.18	3.73386585972416	5.9632570693503	2.21823085073647	2.68829417252512	0.00718180961837398	0.0348066981888194	Significant
ENSG00000120242.3	3.73386585972416	5.9632570693503	2.21823085073647	2.68829417252512	0.00718180961837398	0.0348066981888194	Significant
ENSG00000130528.12	3.73386585972416	5.9632570693503	2.21823085073647	2.68829417252512	0.00718180961837398	0.0348066981888194	Significant
ENSG00000265134.1	3.73386585972416	5.9632570693503	2.21823085073647	2.68829417252512	0.00718180961837398	0.0348066981888194	Significant
ENSG00000285684.1	3.56974065076263	5.92924476972931	2.22556139231338	2.66415691349054	0.00771815514476267	0.0368509481537654	Significant
ENSG00000285660.1	3.63365446087074	5.92879537027244	2.20650713257197	2.68695953108552	0.00721056882688993	0.034924770751614	Significant
ENSG00000254017.1	9.72816280235279	5.89772300437126	1.74061202852485	3.38830417561203	0.000703262262556636	0.00479946093808914	Significant
ENSG00000228830.1	3.53344306201732	5.89408038491083	2.20808993031359	2.66931174495858	0.00760068677245506	0.0363715612286338	Significant
ENSG00000232969.1	3.53344306201732	5.89408038491083	2.20808993031359	2.66931174495858	0.00760068677245506	0.0363715612286338	Significant
ENSG00000110324.10	57.6366647949018	5.87154246022226	0.725044861861156	8.09817815293565	5.57883312186023e-16	1.82856390127408e-14	Significant
ENSG00000283525.1	9.59165381475406	5.871395249532	1.73696300309564	3.38026500222971	0.000724159714830988	0.00492610621094186	Significant
ENSG00000149970.16	3.43323166316389	5.85876953795529	2.22092797249198	2.63798268585068	0.0083400839953944	0.0392748921930766	Significant
ENSG00000176046.8	3.43323166316389	5.85876953795529	2.22092797249198	2.63798268585068	0.0083400839953944	0.0392748921930766	Significant
ENSG00000223638.3	3.43323166316389	5.85876953795529	2.22092797249198	2.63798268585068	0.0083400839953944	0.0392748921930766	Significant
ENSG00000241690.3	3.43323166316389	5.85876953795529	2.22092797249198	2.63798268585068	0.0083400839953944	0.0392748921930766	Significant
ENSG00000260386.6	3.43323166316389	5.85876953795529	2.22092797249198	2.63798268585068	0.0083400839953944	0.0392748921930766	Significant
ENSG00000279964.1	3.43323166316389	5.85876953795529	2.22092797249198	2.63798268585068	0.0083400839953944	0.0392748921930766	Significant
ENSG00000087074.8	10778.1012887847	5.84853763693997	0.110176034841527	53.0835734409239	0	0	Significant
ENSG00000134321.12	5216.3300546502	5.84607907853808	0.10386303115283	56.2864285169554	0	0	Significant
ENSG00000273777.4	9.34413197948317	5.83972247206054	1.74509809101584	3.34635772173768	0.00081880688003019	0.00546015358752972	Significant
ENSG00000162772.17	1496.60768909178	5.83698385198783	0.312115985088611	18.7013294123039	4.82857445919479e-78	8.31612210267684e-76	Significant
ENSG00000164651.16	9.3549334283019	5.83101178306708	1.74351291453569	3.34440412482975	0.000824595251741368	0.00548909242594526	Significant
ENSG00000232884.7	3.39693407441858	5.82349480781434	2.32036321362455	2.50973415438598	0.0120822082801698	0.0527580098064216	Not
ENSG00000157570.11	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000160505.15	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000196778.3	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000228488.1	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000249639.1	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000260325.1	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000271714.1	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000279739.1	3.33302026431047	5.82253369708213	2.24506303245818	2.59348339574541	0.00950091267665796	0.0434584562513614	Significant
ENSG00000049249.8	55.0116856085116	5.81195814544271	0.721546008176589	8.05486840697802	7.95643614663563e-16	2.58994300340227e-14	Significant
ENSG00000162711.17	9.15451063059506	5.80421772208259	1.75110224552504	3.31460812006572	0.000917716815052585	0.00603685592401778	Significant
ENSG00000119917.14	6525.92537431112	5.7968429145265	0.0968108614227952	59.8780222521764	0	0	Significant
ENSG00000225101.6	45.1410004948348	5.78510363332911	0.790535577231366	7.31795481436756	2.51778606241867e-13	6.9634243726309e-12	Significant
ENSG00000178199.13	3.23280886545705	5.7849860659491	2.28408927187784	2.53273203336445	0.0113177436158672	0.0499670579667288	Significant
ENSG00000284703.1	3.23280886545705	5.7849860659491	2.28408927187784	2.53273203336445	0.0113177436158672	0.0499670579667288	Significant
ENSG00000197859.10	3.29672267556516	5.78464313815685	2.28849047041703	2.52771126335637	0.0114808727490646	0.0505797279923028	Not
ENSG00000135114.12	5688.62717299895	5.75809990974674	0.238995735436897	24.0928981398795	2.96713741873708e-128	8.51703309060213e-126	Significant
ENSG00000227411.1	8.80677739647074	5.75710040470568	1.76284430895542	3.2658019630316	0.00109154557436565	0.00701222311631527	Significant
ENSG00000258977.1	3.19651127671174	5.74588616976036	2.28227982374714	2.51760809957411	0.0118154706198756	0.0517080367044453	Not
ENSG00000262521.1	3.19651127671174	5.74588616976036	2.28227982374714	2.51760809957411	0.0118154706198756	0.0517080367044453	Not
ENSG00000275302.2	3.19651127671174	5.74588616976036	2.28227982374714	2.51760809957411	0.0118154706198756	0.0517080367044453	Not
ENSG00000238913.1	3.13259746660363	5.74548503025675	2.34935682689058	2.44555657297108	0.0144628756412042	0.0611196027264363	Not
ENSG00000283031.1	3.13259746660363	5.74548503025675	2.34935682689058	2.44555657297108	0.0144628756412042	0.0611196027264363	Not
ENSG00000188596.11	190.974161660647	5.72846942657706	0.384568196054329	14.8958480845561	3.50706171039706e-50	3.7966448059127e-48	Significant
ENSG00000164287.12	3.09629987785832	5.70659519383884	2.29169449968148	2.4901203867409	0.0127699832061119	0.0552597834261741	Not
ENSG00000248596.7	3.09629987785832	5.70659519383884	2.29169449968148	2.4901203867409	0.0127699832061119	0.0552597834261741	Not
ENSG00000260021.1	3.09629987785832	5.70659519383884	2.29169449968148	2.4901203867409	0.0127699832061119	0.0552597834261741	Not
ENSG00000108342.12	25.4647692762211	5.69700926406961	1.07712541869111	5.28908627093066	1.22928904055351e-07	1.82944861534063e-06	Significant
ENSG00000108932.12	8.4806470599839	5.68935460914748	1.77214662133033	3.21043108999443	0.00132536042118753	0.00828678322752398	Significant
ENSG00000234883.5	126.543080851505	5.68286826200337	0.468370130925395	12.1332849530248	7.03689053040605e-34	4.93755152216824e-32	Significant
ENSG00000136826.15	522.257211076232	5.68151947359754	0.240385231571186	23.6350604255614	1.68139029579771e-123	4.61651292085329e-121	Significant
ENSG00000100024.14	3.060002289113	5.67170812919212	2.54578347969089	2.22788315441531	0.0258883078002737	0.0969468257118375	Not
ENSG00000206957.2	3.060002289113	5.67170812919212	2.54578347969089	2.22788315441531	0.0258883078002737	0.0969468257118375	Not
