baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000188549.12	781.281928241344	0.425932477150402	0.196163273005367	2.17131612164091	0.0299072844770355	0.210727072221881	Not
ENSG00000100221.10	783.632625071522	0.419345473542219	0.150047385058312	2.7947536265244	0.00519392813550788	0.0988358478869999	Not
ENSG00000112159.12	2559.17146579654	0.414953581103544	0.156092280414468	2.65838630841786	0.00785158367923906	0.120847724270552	Not
ENSG00000133816.15	4744.77869826393	0.408680169569442	0.120216407361242	3.39953737214411	0.000674999546272614	0.0415570475375007	Significant
ENSG00000174197.16	1297.36435987601	0.407911871945832	0.140980490024976	2.8933923543149	0.00381104899852379	0.0869612089663155	Not
ENSG00000118058.21	1408.17816343935	0.404722738774306	0.147905935360761	2.73635224838772	0.00621244861964207	0.107825637478149	Not
ENSG00000149187.18	1935.28272941772	0.404618762887212	0.143541972248523	2.81881847204016	0.00482007688136632	0.0956532748640177	Not
ENSG00000185567.7	3422.29605722336	0.403820201713743	0.130093612885589	3.10407400299416	0.00190875581795987	0.0631900826699986	Not
ENSG00000135686.13	882.754846953409	0.402103582937042	0.141153798658236	2.84869119187236	0.00438994676501511	0.09409578974673	Not
ENSG00000103257.9	795.079012119393	0.401195310765278	0.154341866661911	2.59939392623846	0.00933885358811874	0.127154327272725	Not
ENSG00000183530.14	1225.41485228662	0.398531052009459	0.149096005926433	2.6729827504977	0.00751801161403058	0.118960133142961	Not
ENSG00000116539.13	1795.9113075536	0.395294257318239	0.143227738578191	2.75990015092251	0.00578190301651879	0.10410684643208	Not
ENSG00000160796.17	727.615677829566	0.39485937974354	0.166962798460979	2.36495424958885	0.0180322983666834	0.16715735673434	Not
ENSG00000066084.13	741.714647125305	0.393246673348181	0.150613182089383	2.61097115068458	0.00902855098105157	0.125362390856048	Not
ENSG00000107554.17	707.974793163621	0.391965192641897	0.163960158418488	2.39061242940163	0.0168202983322938	0.163475203827132	Not
ENSG00000145041.15	727.522819090477	0.391045975551427	0.153029950910708	2.55535581906839	0.0106079298098242	0.134680940744271	Not
ENSG00000103044.11	812.785763970175	0.389665790154895	0.144381605205393	2.69886035413284	0.00695773653253723	0.114085901033512	Not
ENSG00000197714.9	721.674668942886	0.388569654277061	0.17996481671661	2.15914233329807	0.0308391262615178	0.21314953898022	Not
ENSG00000245532.8	1620.78773904127	0.3864366902173	0.143028150642653	2.70182260262029	0.00689605449387466	0.113734146185645	Not
ENSG00000149923.14	774.546386880553	0.38484448767983	0.148710027954915	2.58788524871037	0.00965671443390858	0.12861167019528	Not
ENSG00000157557.12	1338.64944294398	0.384778502167554	0.130042675470405	2.95886331756625	0.00308776021925683	0.079866887174951	Not
ENSG00000182795.13	1064.94983628483	0.381070330542028	0.136198771722445	2.79789843713568	0.00514362835227194	0.0987274077262549	Not
ENSG00000167978.17	2711.23839564712	0.380688901740037	0.31849162506952	1.19528700843214	0.231974913869687	0.532859254413548	Not
ENSG00000102908.21	849.102472124066	0.380335665879967	0.164839640053754	2.30730706373746	0.0210377080167701	0.18112411941615	Not
ENSG00000157106.16	2411.94535712044	0.37964665294233	0.146358057320746	2.59395799515382	0.00948780777574669	0.12792858170356	Not
ENSG00000197912.15	999.43194252324	0.377583815498665	0.15509318558929	2.4345609645195	0.0149098679757944	0.152692334937729	Not
ENSG00000162105.18	753.471165866473	0.375646012643713	0.171821945906562	2.18625164941381	0.028797199405384	0.208610584689546	Not
ENSG00000174437.17	2844.53717585678	0.374256106122031	0.129918992472301	2.88068818115122	0.00396807996638029	0.0886838693856089	Not
ENSG00000173548.8	786.782413222554	0.370904731128151	0.15108219446327	2.45498638966568	0.0140889922511461	0.148477243583266	Not
ENSG00000198517.10	823.023670625177	0.368414641569035	0.14709938438058	2.50452877909987	0.0122614629620926	0.140727791277321	Not
ENSG00000060237.17	754.0624120711	0.367204139261257	0.168825699906767	2.1750488193684	0.0296264581890219	0.210177046911752	Not
ENSG00000134250.20	1361.5701855625	0.365670445789955	0.164552669754238	2.22220913423093	0.0262691754533995	0.206048844962602	Not
ENSG00000039560.14	1079.73838198868	0.362911058535454	0.1352993855575	2.68228164555281	0.0073121869537143	0.118102067885724	Not
ENSG00000130702.15	1128.57824599237	0.360000255166658	0.148031325279569	2.43191942304623	0.0150190481044568	0.152692334937729	Not
ENSG00000076067.13	913.757810970527	0.35788092331963	0.151507934782877	2.36212660302248	0.0181704357255975	0.167960713236897	Not
ENSG00000170776.21	2952.95883216704	0.356185285618436	0.141486132237136	2.51745722345039	0.0118205322188129	0.140396776817078	Not
ENSG00000089280.18	1980.01824662961	0.356047145404737	0.135955728105686	2.61884622564752	0.00882277090814872	0.124350184774665	Not
ENSG00000067900.8	693.677584212157	0.354954440260857	0.160943630169814	2.20545814634813	0.0274219616554522	0.206103387621929	Not
ENSG00000168137.15	934.293919856884	0.353750091919321	0.153883015624083	2.29882479547638	0.0215148902169669	0.183697689983101	Not
ENSG00000116984.13	819.513573039907	0.353723264519388	0.159289237516479	2.22063505378255	0.0263756895705918	0.206103387621929	Not
ENSG00000107862.4	706.095967837535	0.353046261318897	0.162814408430001	2.16839691722175	0.0301285000580063	0.210727072221881	Not
ENSG00000096696.14	2050.37924440063	0.352630872905191	0.14491498462732	2.4333637671222	0.0149592635655644	0.152692334937729	Not
ENSG00000110048.12	786.294560781741	0.351051931043027	0.152355403330055	2.30416462672168	0.0212134040515705	0.182156151105985	Not
ENSG00000274211.5	706.338815786339	0.350682500197284	0.15129115412318	2.31793129102419	0.020453055529094	0.1801535973114	Not
ENSG00000109111.15	1680.48586311611	0.350600670783349	0.152326611493029	2.30163769381421	0.0213556125773861	0.182895968084018	Not
ENSG00000113319.13	829.107642324698	0.35032323791455	0.142723893440293	2.45455213888979	0.0141060206897985	0.148477243583266	Not
ENSG00000167615.16	686.643298762942	0.349769560690572	0.166602377243398	2.09942718992284	0.0357792599352339	0.228469129488588	Not
ENSG00000170004.16	852.359769136292	0.349141304726945	0.157685168827326	2.21416704769029	0.0268172897616612	0.206103387621929	Not
ENSG00000101191.16	1067.73733854753	0.349032840752349	0.142540760199055	2.44865286438022	0.0143391569656492	0.149484566066815	Not
ENSG00000155506.17	3299.00664136102	0.348547018766646	0.133413370699077	2.61253438797238	0.00898736503386168	0.125323812416627	Not
ENSG00000131503.21	1343.56865096546	0.347092665865153	0.150112513291073	2.31221673833499	0.0207657423245679	0.180688632664814	Not
ENSG00000174953.14	1310.51812138489	0.347089454382676	0.155466339126267	2.23256980471364	0.0255773271808302	0.20355809412451	Not
ENSG00000145555.15	1687.68213509202	0.345860368984676	0.136091358851639	2.54138375796305	0.0110414654581601	0.136882693954374	Not
ENSG00000064999.15	1016.920674439	0.344720431946951	0.168487657917008	2.04596844782987	0.0407594750892964	0.240967768766051	Not
ENSG00000108219.15	1270.47587799028	0.343162149086585	0.136163846133435	2.52021486489372	0.011728321730891	0.140396776817078	Not
ENSG00000180921.7	1704.5151450225	0.342918985178028	0.129611748877814	2.64573997455508	0.00815124473975395	0.122569177814826	Not
ENSG00000100065.15	715.543274811774	0.338875545691838	0.16242302114071	2.08637632345395	0.0369445479532422	0.230705596164852	Not
ENSG00000090615.15	2213.81238843322	0.338433503626285	0.138200925611311	2.44885120797329	0.0143312636503744	0.149484566066815	Not
ENSG00000123159.16	784.220075530908	0.336793381748942	0.164536138244362	2.04692650102649	0.0406653016254511	0.240967768766051	Not
ENSG00000139926.15	907.113898467563	0.336461671451963	0.141201036987887	2.3828555273346	0.017178934780132	0.163475203827132	Not
ENSG00000146535.14	1616.65426892389	0.336162033532369	0.136262783749503	2.46701281364066	0.0136245481978606	0.146503803927555	Not
ENSG00000096433.11	3645.10051286382	0.335562953725986	0.136971605044639	2.44987239228617	0.0142906850609102	0.149484566066815	Not
ENSG00000132182.12	777.784256660385	0.335091575868798	0.159205645951617	2.10477193736354	0.0353111650602267	0.226780165896742	Not
ENSG00000114554.11	2370.96433623244	0.332609528480687	0.133262511773044	2.4958971886043	0.0125639010328061	0.142732759857734	Not
ENSG00000103942.13	751.345193435314	0.332255287300273	0.155523657868091	2.13636492257711	0.0326496808610109	0.220067944646792	Not
ENSG00000067082.15	1843.63993629361	0.330474113868058	0.120033457380092	2.75318332972443	0.00590188362741456	0.104662208023118	Not
ENSG00000164164.16	685.523436721058	0.330320616791191	0.159143400450038	2.07561617922631	0.037929463849519	0.23236577390462	Not
ENSG00000254996.5	1386.35334954999	0.329508000283684	0.149439331137306	2.20496169098167	0.0274567828721914	0.206103387621929	Not
ENSG00000114019.14	1249.35139102363	0.328286385081495	0.145021202016453	2.26371303310704	0.0235917703662142	0.193198445455487	Not
ENSG00000127481.15	2076.09795039323	0.32706220185949	0.150791218851086	2.16897379271456	0.0300846736274037	0.210727072221881	Not
ENSG00000101384.12	3270.52396825872	0.325923049125381	0.120642376063381	2.70156357791025	0.00690142842315591	0.113734146185645	Not
ENSG00000075151.20	701.844183302027	0.325512357705283	0.151221828478473	2.1525487489501	0.0313541601200134	0.214934085024378	Not
ENSG00000092847.12	989.133775024224	0.32550931546442	0.15629668037048	2.08263742193913	0.0372842854596038	0.231290158659101	Not
ENSG00000197136.4	929.267312982296	0.324941079771477	0.147750273656523	2.19925873387464	0.0278595301567919	0.206476528975842	Not
ENSG00000113716.13	1208.01721202761	0.324665858642425	0.138532787768509	2.34360301176461	0.0190984874753928	0.173588759421189	Not
ENSG00000133030.21	2681.83913742726	0.323866697502121	0.120482165717966	2.68808827905912	0.00718623953828387	0.116660197081693	Not
ENSG00000143322.20	1224.84819615308	0.32364469764593	0.147096671640709	2.20021768022358	0.0277914544900198	0.206476528975842	Not
ENSG00000011114.15	847.423236709187	0.32362935906288	0.151399331364384	2.13758776968424	0.0325502152435902	0.220067944646792	Not
ENSG00000170525.21	2548.10514383996	0.323073277179595	0.115953592812576	2.78622912273018	0.00533251651413453	0.0994285793464055	Not
ENSG00000131016.17	3583.65584742402	0.320997872863775	0.111763615714815	2.87211424586386	0.00407735533954148	0.0905061936933595	Not
ENSG00000164741.15	826.072150052325	0.320820817730876	0.148459521094613	2.16099860329212	0.0306954473062368	0.212652323907114	Not
ENSG00000083857.14	5974.43830769274	0.320365429654475	0.133524111152964	2.39930771220389	0.0164261045398847	0.162913006424449	Not
ENSG00000127603.25	12610.6325182449	0.319296989145801	0.125017874950289	2.55401069065335	0.0106489986858786	0.134680940744271	Not
ENSG00000163814.8	1404.87280573579	0.319020437379381	0.126625474081135	2.51940172144958	0.0117554452010231	0.140396776817078	Not
ENSG00000169967.16	1121.8377902315	0.318613121883238	0.148958724755392	2.13893561727545	0.0324408829723908	0.220067944646792	Not
ENSG00000075391.16	857.568358229147	0.318447735736155	0.142256866140549	2.23854035573601	0.0251858388034836	0.201424980430801	Not
ENSG00000077782.20	1100.53934975699	0.318416267237147	0.137963169627377	2.30798022470167	0.0210002364056354	0.18112411941615	Not
ENSG00000100413.17	684.969604029903	0.317074191510807	0.155092503090857	2.04441984745747	0.040912088230583	0.240967768766051	Not
ENSG00000136381.13	1194.50655923711	0.31544237082432	0.132089866096551	2.3880891104375	0.0169362347258139	0.163475203827132	Not
ENSG00000048707.15	817.013566593623	0.315366012882674	0.165382908646984	1.9068839426197	0.0565356179633248	0.28334381082764	Not
ENSG00000152104.12	1736.95443439966	0.315033876621227	0.143798704166803	2.19079774359993	0.0284664319887048	0.208136823892158	Not
ENSG00000077238.14	757.167441511704	0.314525279010634	0.147275582978693	2.13562406374001	0.0327100683891187	0.220067944646792	Not
ENSG00000075420.13	2857.19870107228	0.31390189841493	0.119470319370724	2.62744671704504	0.00860283136888763	0.124350184774665	Not
ENSG00000038382.20	1717.59162448327	0.313762057383751	0.136573648187656	2.29738358422287	0.0215968973942644	0.183697689983101	Not
ENSG00000270647.6	740.469272214155	0.312720591434972	0.160430516471519	1.9492587714164	0.0512645295129888	0.269958928984745	Not
ENSG00000120733.14	1222.88569622301	0.312592284106562	0.143736137780038	2.17476473859989	0.029647750744534	0.210177046911752	Not
ENSG00000133812.15	702.806042478048	0.311970298206142	0.150757747599708	2.06934836300743	0.0385134083481228	0.234020952402095	Not
ENSG00000084774.14	818.609601021874	0.311368538937484	0.155110064493091	2.00740383904201	0.0447066803869638	0.249363928380621	Not
ENSG00000160007.18	1269.67005359233	0.304338213550257	0.149071479931377	2.04155894669024	0.0411953010704339	0.24186634137086	Not
ENSG00000136068.14	4875.27593143326	0.304290357084104	0.123607466564548	2.46174738097397	0.0138262012132847	0.147463440756794	Not
ENSG00000110888.17	1049.14879888225	0.303741917208898	0.13733374525403	2.21170635554326	0.0269869610823358	0.206103387621929	Not
ENSG00000110713.17	2677.37779460584	0.303714882720533	0.120159761880778	2.52759224857551	0.0114847648326688	0.139831297197755	Not
ENSG00000151914.20	7285.94056245245	0.303343680049688	0.133566852653565	2.27110000739837	0.0231409245563794	0.192624583743536	Not
ENSG00000142949.17	3478.21401421558	0.300926012894352	0.138968483608788	2.16542632602579	0.0303550517831736	0.211190903983999	Not
ENSG00000163939.18	741.79650896757	0.300828947496209	0.163334385810195	1.84179801456988	0.0655047005991433	0.302921806234277	Not
ENSG00000159399.9	1890.29562669704	0.300352034965214	0.12683733073435	2.3680097430801	0.0178840649291903	0.166730582468423	Not
ENSG00000173575.21	872.430149020666	0.299348358622768	0.151313040034691	1.97833814292633	0.0478905728641049	0.259324783534401	Not
ENSG00000184349.13	846.288496499724	0.299091720185358	0.185307240140643	1.61403148607877	0.106520596928418	0.375374568026446	Not
ENSG00000111799.21	717.782777710959	0.298255050422983	0.158519661294725	1.88150194106494	0.0599036714806808	0.290008427361219	Not
ENSG00000100030.14	1481.5427581717	0.297389244096895	0.142311444590015	2.08970715569394	0.0366441138254988	0.230502380367634	Not
ENSG00000138688.15	1377.46917815446	0.296195369831536	0.136450368412102	2.17071872563201	0.0299524408129652	0.210727072221881	Not
ENSG00000173898.13	844.277629397667	0.295708498659122	0.155189203676877	1.90547081660928	0.0567188974657409	0.283355417279573	Not
ENSG00000152242.11	939.036802538026	0.295672852499525	0.138434075007468	2.13583868338466	0.0326925648731896	0.220067944646792	Not
ENSG00000233237.7	1549.45695343155	0.295413934999616	0.171474955631658	1.72278181330566	0.0849279888137121	0.33978072445686	Not
ENSG00000144802.11	1375.74355971623	0.295127501292542	0.127133456662109	2.32139917407361	0.0202653100780476	0.179689420610514	Not
ENSG00000010818.10	758.315406204512	0.295096410652621	0.160243953655944	1.84154474424798	0.0655417699054244	0.302921806234277	Not
ENSG00000126001.16	1013.39660085667	0.294820370906598	0.156562730525538	1.8830814327073	0.0596893330444864	0.289929303166685	Not
ENSG00000174718.12	1136.18914741172	0.294480978882166	0.133293205735518	2.20927223752484	0.0271557110100731	0.206103387621929	Not
ENSG00000119547.6	5280.72483210619	0.29446445440851	0.151218279258304	1.94728081719221	0.0515010772124959	0.270608719717189	Not
ENSG00000143375.15	1224.27670648121	0.294167581311331	0.146109453263539	2.01333708901599	0.0440791790474774	0.248026007311874	Not
ENSG00000234616.8	787.599422212324	0.294026026791404	0.161536230449915	1.82018625773596	0.0687306451515018	0.31019100294516	Not
ENSG00000105810.9	2318.06674122499	0.293519379250954	0.140906066534773	2.08308546586615	0.0372434339384961	0.231290158659101	Not
ENSG00000197077.13	1135.09778678802	0.292180148465048	0.155050319223756	1.88442145703291	0.0595079897061661	0.289929303166685	Not
ENSG00000066933.16	755.966638694655	0.29201411467706	0.170245767577972	1.71525036323337	0.0862993347708281	0.341326944675409	Not
ENSG00000183309.11	799.969497070276	0.291544724544687	0.144607772464561	2.0161068770777	0.0437888010903209	0.247630603046304	Not
ENSG00000197892.13	1410.93498366045	0.291485140287829	0.148150554478226	1.96749273949339	0.0491264321387723	0.263217648717265	Not
ENSG00000125637.15	892.362253724984	0.291406993668393	0.140577076839039	2.07293393930828	0.0381784279325884	0.23285272961502	Not
ENSG00000125633.11	849.18428267318	0.291202384344719	0.151951450776402	1.91641726917913	0.0553120044242228	0.28219470480914	Not
ENSG00000163638.13	973.285288349556	0.290630553026633	0.147527040559569	1.97001547597155	0.0488365969238686	0.262095091714775	Not
ENSG00000127329.15	815.913334514523	0.290613739153197	0.157188233549949	1.84882629310068	0.0644828994257815	0.299726069553169	Not
ENSG00000143702.16	1340.53203461186	0.290341601670816	0.130924403074816	2.21762784364121	0.0265802177980232	0.206103387621929	Not
ENSG00000168209.5	1141.81824051634	0.289966583649553	0.139729970455576	2.07519247806427	0.0379686994891754	0.23236577390462	Not
ENSG00000083168.11	1278.93030980833	0.289583829151723	0.151560563907223	1.91068059979633	0.0560456394088389	0.28334381082764	Not
ENSG00000186716.20	965.717142001305	0.288962610054357	0.147358022234603	1.96095608282738	0.0498841461857389	0.266542116296534	Not
ENSG00000164631.19	681.887819957687	0.288794701457897	0.158453839264967	1.82257938840456	0.0683671197418806	0.309406257583574	Not
ENSG00000179134.15	892.757484141155	0.287704565312348	0.150926303105964	1.90625861358542	0.0566166609438006	0.28334381082764	Not
ENSG00000115760.14	3252.33342156239	0.28722057569347	0.124191828295453	2.31271718627228	0.0207381934815553	0.180688632664814	Not
ENSG00000130338.13	931.128712033743	0.287207263078885	0.152933823710609	1.87798392867202	0.0603833636821233	0.291399826257968	Not
ENSG00000155850.7	1386.75784858921	0.28657184017401	0.135089176133468	2.12135308228453	0.0338921004109296	0.223023392745614	Not
ENSG00000134982.17	1289.81353879145	0.286442400255132	0.142406535057827	2.01144140006508	0.0442788541348076	0.248250689075391	Not
ENSG00000166949.16	708.407831712314	0.285836770174491	0.151623649961691	1.88517273028786	0.0594065212365929	0.289929303166685	Not
ENSG00000073605.18	2374.37625848919	0.28576176224144	0.137566008540265	2.07727014306589	0.0377766331244175	0.23236577390462	Not
ENSG00000134954.14	1927.18141134538	0.285667737155294	0.118914721771224	2.40229075845529	0.0162927525438548	0.162083083995727	Not
ENSG00000114857.18	922.141425017995	0.285562582920874	0.142861492511808	1.99887721946676	0.0456216401110623	0.25311215540674	Not
ENSG00000143878.9	1487.67855114758	0.285169442884827	0.134017017555601	2.12785993962682	0.0333486979049007	0.221853865862741	Not
ENSG00000123066.8	994.668087284013	0.285090219571357	0.14470466264578	1.97015226986309	0.0488209218975083	0.262095091714775	Not
ENSG00000197081.13	1904.02099094328	0.284309872118512	0.163340967344991	1.74059133320806	0.0817552378993195	0.335556404107522	Not
ENSG00000100320.23	1287.39408580892	0.282787165236878	0.140184718197224	2.01724673611733	0.0436697710350466	0.247630603046304	Not
ENSG00000082516.9	1497.98709662807	0.281867692629068	0.128697413750832	2.19015817345628	0.0285127674777183	0.208136823892158	Not
ENSG00000157483.8	2918.4697840852	0.281455297470308	0.138522175781799	2.03184288639573	0.0421695639988905	0.243645038805819	Not
ENSG00000242265.5	739.90989856071	0.281340069309718	0.160960798567459	1.74787943284095	0.0804849069425182	0.332005935962062	Not
ENSG00000139116.18	731.348919930968	0.281134456137875	0.147444730281058	1.90671077631584	0.0565580507368274	0.28334381082764	Not
ENSG00000198752.11	1394.45907343777	0.280520358593387	0.160418698474072	1.74867619087888	0.080347007865774	0.332005935962062	Not
ENSG00000167202.11	826.924353667943	0.280435860635266	0.163321015523965	1.71708374293151	0.0859638721238343	0.340826384860354	Not
ENSG00000276293.4	1453.93558746831	0.280324436815784	0.146349485111049	1.9154453232485	0.0554357357593193	0.28219470480914	Not
ENSG00000144136.11	1301.03413073298	0.280138565460751	0.129790787021659	2.15838559800091	0.0308978645227227	0.21314953898022	Not
ENSG00000135956.8	1023.23011691307	0.279971948346359	0.140339399576491	1.99496327610951	0.0460468853317446	0.253849086389366	Not
ENSG00000103657.14	969.281293512246	0.279805766421462	0.170985756247224	1.63642734086515	0.101750180926512	0.36876865210624	Not
ENSG00000102870.6	807.870690190953	0.279334530445378	0.156719636625671	1.78238372969544	0.0746866769241204	0.320745377977281	Not
ENSG00000147133.15	687.898711292872	0.279102562206586	0.158495059250425	1.76095433842893	0.0782461317360151	0.327376170051756	Not
ENSG00000171617.14	784.744438889002	0.27843876313137	0.14616950940339	1.90490317897252	0.0567926579530618	0.283355417279573	Not
ENSG00000088888.18	1331.40296321285	0.278394333945988	0.15380305804086	1.81007021246631	0.0702848996066634	0.314450881362965	Not
ENSG00000110514.19	701.27567034033	0.277186458638673	0.154295292717455	1.79646736952795	0.0724202177572543	0.315523030984054	Not
ENSG00000172765.17	749.080616583581	0.276808258772437	0.153385000016278	1.80466315965095	0.0711274080608275	0.314450881362965	Not
ENSG00000154127.10	1620.90510242795	0.276239895661886	0.123848336778681	2.23046915967497	0.0257163126677715	0.204166248746809	Not
ENSG00000196712.17	1189.53762039453	0.275942536822349	0.156759141745294	1.76029629755633	0.0783575816152074	0.327376170051756	Not
ENSG00000117525.14	5131.3729483816	0.275890984139739	0.1086043816102	2.54033014183498	0.0110747873747946	0.136882693954374	Not
ENSG00000180357.9	1224.3431648818	0.274845151243624	0.15421127607062	1.78226364664644	0.0747062480118705	0.320745377977281	Not
ENSG00000111412.6	1367.3505337154	0.274690809691959	0.13262992062477	2.07110739716945	0.0383487607371381	0.233455235606869	Not
ENSG00000112715.21	1881.37611252306	0.27451560799034	0.126718912529534	2.1663349417267	0.0302856014721383	0.211157943597408	Not
ENSG00000180370.10	906.666186809677	0.27405255075797	0.157800744548336	1.7366999854302	0.0824401403418142	0.335832931255106	Not
ENSG00000108510.10	1623.93923419286	0.273977283209864	0.135015370264785	2.02923032150009	0.0424348365578941	0.244180150424164	Not
ENSG00000076108.11	1042.60125911055	0.273004915738466	0.160610312131247	1.69979693156547	0.0891691289084847	0.346911814376137	Not
ENSG00000197969.13	717.050687270727	0.272492823310713	0.162078554257285	1.68123922723395	0.0927164569232275	0.352922589680787	Not
ENSG00000124181.14	864.449855808992	0.272390709869012	0.146269585145969	1.86225119594878	0.0625676911431561	0.295670338996413	Not
ENSG00000188157.15	1317.42358373178	0.271822165654631	0.1360784414213	1.99754026292135	0.0457665251884697	0.25311215540674	Not
ENSG00000254166.2	762.87492536997	0.271431331266884	0.148801592498252	1.82411576858677	0.0681345721087972	0.309406257583574	Not
ENSG00000197694.15	4140.61717864726	0.270855797655156	0.133064694451647	2.03551963029217	0.041798615397549	0.243142072437815	Not
ENSG00000148773.14	1031.25895451582	0.270305997682396	0.161525056119492	1.67346171656755	0.0942364370139057	0.356159077000816	Not
ENSG00000112096.18	813.45281584198	0.269311517460973	0.162200784744053	1.66035890569788	0.0968422719976005	0.359189728383663	Not
ENSG00000011304.20	2053.67228678313	0.269036063966229	0.119210894273461	2.25680769870814	0.0240200934772345	0.195856568703094	Not
ENSG00000173166.18	811.501991236168	0.26891281552069	0.174504175948421	1.54101077558267	0.123314163447224	0.400597958214273	Not
ENSG00000135048.14	1851.65281514192	0.267740851066105	0.134926390554232	1.98434753917537	0.0472171099785302	0.256355124558975	Not
ENSG00000075426.12	836.37191182891	0.267531315371593	0.152525771340162	1.75400729346221	0.0794292574221035	0.330162633080667	Not
ENSG00000198625.13	698.45996270188	0.267455086146825	0.165191460073181	1.61906121556369	0.1054340926071	0.374354128592999	Not
ENSG00000174231.17	2387.70915601822	0.266074554326141	0.12626992675534	2.10718863282217	0.035101231862147	0.226780165896742	Not
ENSG00000136603.14	1694.618381701	0.266031067731832	0.153141296175927	1.73716087283353	0.0823587791194195	0.335832931255106	Not
ENSG00000132849.20	1337.57277289052	0.265590309978642	0.14872557307532	1.78577432573843	0.0741358053450035	0.319980334445432	Not
ENSG00000121281.12	741.611766824982	0.265528941759251	0.155853518160051	1.70370835958013	0.0884355856068876	0.346001577740137	Not
ENSG00000107185.9	814.41650611754	0.265269735706425	0.145123155447096	1.82789393525231	0.0675654714416149	0.308344242397188	Not
ENSG00000171316.12	709.084520578765	0.265003293305556	0.15703492261065	1.6875436934662	0.0914988557130662	0.351247960225571	Not
ENSG00000135837.16	1317.02028872884	0.264477199576462	0.138366329747335	1.9114274409057	0.0559496730758282	0.28334381082764	Not
ENSG00000070047.12	1057.64609778816	0.264412774646027	0.147698005510128	1.79022576325782	0.0734176249796503	0.318143041578485	Not
ENSG00000112078.14	946.118488689918	0.264336947969426	0.142924904576702	1.84948136752169	0.0643883358284698	0.299713466202991	Not
ENSG00000132466.18	1592.04980228555	0.264243537504418	0.141385205320084	1.8689617269798	0.061628139361024	0.293249811331095	Not
ENSG00000173120.15	1905.08332958051	0.264114012177578	0.132915093062384	1.98708819361556	0.046912624357754	0.255979754647744	Not
ENSG00000143384.13	2872.72412587567	0.264064857745374	0.111590679818084	2.36637018589594	0.0179634727191446	0.166993764907604	Not
ENSG00000164327.13	747.842532542124	0.263489015002764	0.157995091982368	1.66770379824311	0.0953745410526091	0.357485195677346	Not
