baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000241690.3	2.39019318056041	5.14889251115131	2.44813352046814	2.10319105069348	0.0354490722736862	NA	Not
ENSG00000160185.15	2.37871159350839	5.14282565130989	2.40542112919023	2.13801466566529	0.0325155529647421	NA	Not
ENSG00000176349.11	2.37871159350839	5.14282565130989	2.40542112919023	2.13801466566529	0.0325155529647421	NA	Not
ENSG00000254473.1	2.37871159350839	5.14282565130989	2.40542112919023	2.13801466566529	0.0325155529647421	NA	Not
ENSG00000278886.1	2.37871159350839	5.14282565130989	2.40542112919023	2.13801466566529	0.0325155529647421	NA	Not
ENSG00000145721.12	2.36723000645638	5.13685986058173	2.39068544919386	2.14869750527569	0.0316583865859244	NA	Not
ENSG00000164303.11	2.36723000645638	5.13685986058173	2.39068544919386	2.14869750527569	0.0316583865859244	NA	Not
ENSG00000168126.3	2.36723000645638	5.13685986058173	2.39068544919386	2.14869750527569	0.0316583865859244	NA	Not
ENSG00000155966.13	2.35574841940437	5.13090432426574	2.39347818252873	2.14370214933186	0.0320567598821884	NA	Not
ENSG00000160179.18	2.35574841940437	5.13090432426574	2.39347818252873	2.14370214933186	0.0320567598821884	NA	Not
ENSG00000226002.1	2.35574841940437	5.13090432426574	2.39347818252873	2.14370214933186	0.0320567598821884	NA	Not
ENSG00000244468.1	2.35574841940437	5.13090432426574	2.39347818252873	2.14370214933186	0.0320567598821884	NA	Not
ENSG00000196091.13	2.34426683235235	5.12489247786075	2.4138475832688	2.12312182151977	0.0337436448770498	NA	Not
ENSG00000198670.11	6.59567691631588	5.11271114553822	1.79089886369366	2.85482963286573	0.00430599207910996	NA	Not
ENSG00000093134.14	2.32130365824833	5.10976495205439	4.81622469277482	1.06094820694722	0.288713439536401	NA	Not
ENSG00000252122.1	2.32130365824833	5.10976495205439	4.81622469277482	1.06094820694722	0.288713439536401	NA	Not
ENSG00000211891.6	12.4853017567892	5.09359232804134	1.31664661732712	3.86861004388685	0.00010945753475256	NA	Not
ENSG00000226480.1	2.05857837223922	4.93299006850077	2.74474490811952	1.79724900988357	0.0722960971467056	NA	Not
ENSG00000267312.1	2.03561519813519	4.91843454805421	2.52114452148712	1.95087370285025	0.0510720715864795	NA	Not
ENSG00000285722.1	2.03561519813519	4.91843454805421	2.52114452148712	1.95087370285025	0.0510720715864795	NA	Not
ENSG00000091583.11	2.02413361108318	4.91149011679809	2.51359319869215	1.95397175619093	0.0507045574615385	NA	Not
ENSG00000125046.14	2.02413361108318	4.91149011679809	2.51359319869215	1.95397175619093	0.0507045574615385	NA	Not
ENSG00000223695.1	2.02413361108318	4.91149011679809	2.51359319869215	1.95397175619093	0.0507045574615385	NA	Not
ENSG00000235371.1	2.02413361108318	4.91149011679809	2.51359319869215	1.95397175619093	0.0507045574615385	NA	Not
ENSG00000274038.1	2.02413361108318	4.91149011679809	2.51359319869215	1.95397175619093	0.0507045574615385	NA	Not
ENSG00000154864.12	2.01265202403116	4.90451373043297	2.52863605443095	1.93958862598623	0.0524297042571172	NA	Not
ENSG00000286230.1	2.01265202403116	4.90451373043297	2.52863605443095	1.93958862598623	0.0524297042571172	NA	Not
ENSG00000229373.8	2.00117043697915	4.89739480441977	2.57544601092933	1.901571527276	0.0572271932225359	NA	Not
ENSG00000067842.17	1.98968884992714	4.88968453016081	2.77185222652611	1.76404949851491	0.0777236458925093	NA	Not
ENSG00000199471.1	1.98968884992714	4.88968453016081	2.77185222652611	1.76404949851491	0.0777236458925093	NA	Not
ENSG00000224566.2	1.98968884992714	4.88968453016081	2.77185222652611	1.76404949851491	0.0777236458925093	NA	Not
ENSG00000260224.1	1.98968884992714	4.88968453016081	2.77185222652611	1.76404949851491	0.0777236458925093	NA	Not
ENSG00000277851.1	1.98968884992714	4.88968453016081	2.77185222652611	1.76404949851491	0.0777236458925093	NA	Not
ENSG00000243978.8	37.660133092179	4.82710211354384	0.720536953256135	6.69931235550096	2.09402566162677e-11	NA	Not
ENSG00000140093.10	5.16169455054093	4.79576732823768	1.95097528464028	2.45813843260547	0.0139659328265379	NA	Not
ENSG00000279400.1	4.96056604881396	4.6778373792939	1.91751846265841	2.43952664362283	0.0147065181418621	NA	Not
ENSG00000227733.9	1.71548197686601	4.66989315405629	2.91314570928149	1.60304139239506	0.108925515850151	NA	Not
ENSG00000267898.1	1.71548197686601	4.66989315405629	2.91314570928149	1.60304139239506	0.108925515850151	NA	Not
ENSG00000138792.10	1.704000389814	4.66098735641512	2.70974511812034	1.72008331161726	0.0854172987852335	NA	Not
ENSG00000175697.10	1.704000389814	4.66098735641512	2.70974511812034	1.72008331161726	0.0854172987852335	NA	Not
ENSG00000230530.1	1.704000389814	4.66098735641512	2.70974511812034	1.72008331161726	0.0854172987852335	NA	Not
ENSG00000272477.1	1.704000389814	4.66098735641512	2.70974511812034	1.72008331161726	0.0854172987852335	NA	Not
ENSG00000204103.4	1.69251880276199	4.65261591551684	2.67752215723708	1.7376572974163	0.0822712172977076	NA	Not
ENSG00000215957.1	1.69251880276199	4.65261591551684	2.67752215723708	1.7376572974163	0.0822712172977076	NA	Not
ENSG00000275091.1	1.69251880276199	4.65261591551684	2.67752215723708	1.7376572974163	0.0822712172977076	NA	Not
ENSG00000285919.1	1.69251880276199	4.65261591551684	2.67752215723708	1.7376572974163	0.0822712172977076	NA	Not
ENSG00000182447.4	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000188293.6	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000225193.5	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000231738.11	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000232415.1	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000236453.5	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000264548.1	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000270742.1	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000271851.1	1.68103721570997	4.64427687683482	2.68273283705651	1.73117382867335	0.0834207656854816	NA	Not
ENSG00000162006.9	1.66955562865796	4.63581242281397	2.72541945661601	1.70095374183979	0.0889516738192329	NA	Not
ENSG00000278905.1	1.66955562865796	4.63581242281397	2.72541945661601	1.70095374183979	0.0889516738192329	NA	Not
ENSG00000105737.9	1.65807404160595	4.62670194077089	2.94424897403745	1.57143705629837	0.116081164213144	NA	Not
ENSG00000180613.11	1.65807404160595	4.62670194077089	2.94424897403745	1.57143705629837	0.116081164213144	NA	Not
ENSG00000199319.1	1.65807404160595	4.62670194077089	2.94424897403745	1.57143705629837	0.116081164213144	NA	Not
ENSG00000271253.1	1.65807404160595	4.62670194077089	2.94424897403745	1.57143705629837	0.116081164213144	NA	Not
ENSG00000280809.3	1.65807404160595	4.62670194077089	2.94424897403745	1.57143705629837	0.116081164213144	NA	Not
ENSG00000145287.10	4.23573964788944	4.49672627239187	1.98261374943323	2.26807983838372	0.0233243409769251	NA	Not
ENSG00000276403.1	12.6999262056384	4.48927115485949	1.15518656700534	3.88618711737385	0.000101831026444216	NA	Not
ENSG00000187475.5	4.2284469098595	4.43688485397371	1.97755648738474	2.24361978142093	0.0248568753981116	NA	Not
ENSG00000110876.9	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000136931.10	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000138068.10	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000206728.1	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000224142.1	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000233893.2	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000237595.4	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000249069.7	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000256030.1	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000269976.1	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000277632.2	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000277837.1	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000279703.1	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000282897.1	1.37238558149281	4.3478969337495	3.148107077425	1.38111469108791	0.167243699174337	NA	Not
ENSG00000169427.8	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000204186.9	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000211899.10	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000225778.5	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000228791.7	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000229893.2	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000233178.7	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000234884.1	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000240441.1	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000253817.1	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000255216.1	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000255974.8	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000258451.1	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000260568.1	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000273017.1	1.3609039944408	4.33693737442527	2.92087623957854	1.48480696157501	0.137594967265633	NA	Not
ENSG00000053108.17	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000120337.8	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000124507.11	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000172346.15	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000179873.14	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000187122.17	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000199879.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000201470.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000204099.11	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000206899.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000225217.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000227962.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000228363.2	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000234705.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000243370.3	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000254324.3	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000265702.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000270190.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000277396.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000279778.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000283200.1	1.34942240738878	4.32651919802305	2.90164443501447	1.49105767261297	0.135946353888932	NA	Not
ENSG00000182531.7	3.94275844974637	4.32523662570419	2.02433031464338	2.13662592236888	0.0326284294791534	NA	Not
ENSG00000265345.1	3.93127686269435	4.32220804344003	2.01076056535638	2.14953889483802	0.0315917063229866	NA	Not
ENSG00000173110.8	160.623353856202	4.32140696386922	0.324168433631463	13.3307457344292	1.53356982713885e-40	8.32638206146566e-38	Significant
ENSG00000116176.6	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000117407.17	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000166828.3	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000218512.2	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000218596.2	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000223831.1	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000225822.4	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000253582.1	1.33794082033677	4.31602725326395	2.93632509828659	1.46987377378017	0.141595943775201	NA	Not
ENSG00000068781.21	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000164188.8	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000164651.16	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000171303.7	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000222244.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000224003.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000228423.2	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000234816.2	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000252860.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000255554.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000263120.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000271980.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000277563.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000279665.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000285679.1	1.32645923328476	4.3048282371054	3.18443045495034	1.35183615971684	0.176427733777454	NA	Not
ENSG00000136297.14	7.81662737718065	4.2946430461898	1.44793237329408	2.96605223103022	0.00301649255687964	NA	Not
ENSG00000108932.12	3.53806527009102	4.22839815899144	2.05993092769206	2.05268929270795	0.040102721159826	NA	Not
ENSG00000167244.20	10.332696199182	4.17861264102978	1.21345161199759	3.44357582924212	0.000574075583183156	NA	Not
ENSG00000108342.12	13.1845686785266	4.12274206215339	1.06839155183302	3.85883064601184	0.000113930850408286	NA	Not
ENSG00000246130.1	6.42438251059168	4.11576551141382	1.54609341566788	2.66204193724989	0.00776682010971896	NA	Not
ENSG00000269964.3	3.25237680997789	4.10236850076501	2.31407018216597	1.77279346684516	0.0762629363829951	NA	Not
ENSG00000176840.11	3.21793204882185	4.08442899379268	2.12428307967122	1.92273291299051	0.0545136011521072	NA	Not
ENSG00000105642.15	3.20645046176983	4.07971297284901	2.11566315959096	1.92833767244771	0.053813138864115	NA	Not
ENSG00000158516.12	3.19496887471782	4.07520848346021	2.1169959029342	1.92499592361605	0.0542298682203158	NA	Not
ENSG00000206932.1	3.26804724605197	4.03251000997973	2.13545976860103	1.88835681630354	0.0589780645568689	NA	Not
ENSG00000239462.1	3.25656565899996	4.0290131599804	2.11436216467351	1.90554542986847	0.0567092079323348	NA	Not
ENSG00000215160.3	6.05832294111445	4.02878738690056	1.56418903759913	2.57563970214517	0.0100054845142751	NA	Not
ENSG00000181085.15	3.24508407194795	4.02493158335265	2.10576801143603	1.91138414179245	0.0559552331127752	NA	Not
ENSG00000100078.4	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000118004.17	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000129170.9	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000134594.5	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000143226.13	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000174384.9	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000183571.11	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000186628.12	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000201610.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000207994.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000213574.2	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000215311.3	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000226677.3	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000226812.2	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000229988.2	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000230401.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000233441.6	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000233817.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000234638.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000236469.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000236528.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000237643.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000250075.6	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000252145.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000253208.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000254718.6	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000255532.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000259931.2	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000260325.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000263177.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000267066.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000267681.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000269910.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000276141.4	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000277945.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000279814.1	1.02928918611961	3.93278282465974	3.50372835456713	1.12245654533501	0.261668373864353	NA	Not
ENSG00000011083.9	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000038945.15	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000066923.17	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000108551.5	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000114757.19	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000118733.16	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000142178.8	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000147655.11	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000166707.11	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000178033.6	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000184486.9	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000198768.10	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000201104.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000202310.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000202414.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000213194.3	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000222921.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000228477.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000228643.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000235300.4	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000236404.9	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000238133.6	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000239614.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000239792.2	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
ENSG00000243508.1	1.01780759906759	3.91840417966101	3.24417249705348	1.20782855511533	0.227113215325333	NA	Not
