baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000260966.1	6.32424246934676	-2.5102442785664	1.53716645641496	1.6330334740851	0.102461956667175	0.29753044055507	Not
ENSG00000186868.15	9.51971848012154	-2.50661572419586	1.23264001532169	2.03353427849062	0.0419985740497704	0.160505931326778	Not
ENSG00000259248.6	9.5031574412721	-2.4942068035165	1.23374316646539	2.02165804951308	0.0432116905473278	0.163816321088979	Not
ENSG00000187583.10	15.6555612163345	-2.48343813853447	0.981239379180563	2.53091976456183	0.0113763868974666	0.0596283671202283	Not
ENSG00000238266.2	12.3211654834693	-2.46312054348981	1.08745217433695	2.26503804178021	0.0235103451549146	0.10535730297625	Not
ENSG00000162078.11	6.21705695393365	-2.4588147510836	1.54413754589782	1.59235474690434	0.111305018158432	0.313325284909102	Not
ENSG00000167733.13	6.12457920954334	-2.45485096694222	1.5511320138343	1.58261898087834	0.113508334609157	0.317281621213275	Not
ENSG00000240738.1	6.08754749068624	-2.44800654476254	1.55478955433145	1.57449382004317	0.115373329137876	0.320951100258181	Not
ENSG00000276600.5	6.1394181262162	-2.44609904969774	1.51267406541262	1.61706947030292	0.105863286051504	0.303606019268224	Not
ENSG00000177692.11	6.11007454402545	-2.43632211900983	1.63683605746202	1.48843380368064	0.136636527388214	0.358912809383753	Not
ENSG00000101335.10	80.9508697669931	-2.40186779379809	0.436915039083519	5.49733375815191	3.85576514317565e-08	7.43169222940398e-07	Significant
ENSG00000066629.17	14.8456446504512	-2.39512203232045	0.99004440515133	2.4192066738202	0.0155543999173457	0.0759917675884292	Not
ENSG00000154764.5	44.0397602153218	-2.36342495779549	0.583780878052223	4.04847956939087	5.1551433231921e-05	0.000576178777786656	Significant
ENSG00000255182.2	17.3902602462858	-2.35471472315006	0.918781535807446	2.56286683110222	0.0103811857712645	0.0555292382971959	Not
ENSG00000133111.3	5.86039391651873	-2.34551032676058	1.58218628905201	1.48244890187105	0.138220890294384	0.361461691135104	Not
ENSG00000026751.17	28.675874606376	-2.33226140697966	0.707417366138056	3.29686761820958	0.000977695721860458	0.00775172611977895	Significant
ENSG00000185818.7	8.63044096434422	-2.33051999480762	1.26464733990435	1.8428220431665	0.065354997295093	0.219364585545569	Not
ENSG00000261377.5	5.74366699661261	-2.32719148943864	1.5907973174029	1.46290885958871	0.143492319426952	0.368677011660757	Not
ENSG00000262712.1	5.66602816889515	-2.31360839824948	1.54758071853736	1.49498399051915	0.134918620378573	0.355728957572778	Not
ENSG00000259784.1	5.55135762232059	-2.29107520328737	1.59759349744075	1.43407894871726	0.151549734544876	0.38225138352656	Not
ENSG00000117115.13	58.9751710740802	-2.28521766507241	0.506545346733287	4.51137826022841	6.44077454704055e-06	8.71320896869559e-05	Significant
ENSG00000125872.7	8.35313887682335	-2.27864493836813	1.28046069094416	1.77955087140391	0.0751494924713995	0.241197705318633	Not
ENSG00000148841.17	5.62369893785821	-2.27589100533629	1.59452183343945	1.42731880969425	0.153488021276179	0.385403371469648	Not
ENSG00000174428.17	11.1528637579945	-2.27518645301693	1.11402362672419	2.04231436249442	0.0411203583268048	0.158472260820288	Not
ENSG00000134533.6	44.171056006706	-2.27022014808787	0.568489704647053	3.99342350359245	6.51260958761169e-05	0.000707621029799783	Significant
ENSG00000188042.8	196.609093633145	-2.24548502611581	0.269884137492858	8.32018156745221	8.78286654580743e-17	3.63610674996428e-15	Significant
ENSG00000183287.14	10.8699299071389	-2.23745075243078	1.11127298920988	2.01341234256186	0.0440712682167505	0.166033640993098	Not
ENSG00000136999.5	70.137306191373	-2.22268929324847	0.445406178674853	4.99025249236841	6.03004197991894e-07	9.78732162820141e-06	Significant
ENSG00000102174.9	5.38137219586288	-2.20755198258712	1.60904907778838	1.37196062759091	0.170075694957129	0.411171331531774	Not
ENSG00000112981.5	5.38700395919769	-2.20284916562069	1.61006248057628	1.36817619949273	0.171256929625305	0.413198700873061	Not
ENSG00000265408.1	5.34076508700253	-2.19897711767735	1.57608706615016	1.39521297072039	0.16295162678076	0.400573613792639	Not
ENSG00000149591.16	58.0833640342716	-2.18664861721393	0.492212387758951	4.44249001364994	8.89237618272849e-06	0.000115938478427274	Significant
ENSG00000131711.15	123.511564938505	-2.17963644834608	0.349428566091364	6.23771683216129	4.44003433293054e-10	1.07349374087861e-08	Significant
ENSG00000075461.6	20.8081219218134	-2.16733577013639	0.841411845145729	2.57583225460894	0.00999991465718459	0.053832814529646	Not
ENSG00000136542.9	1065.8360967615	-2.15816498178144	0.127548092376359	16.9204018780092	3.18251506159573e-64	6.41213134610308e-62	Significant
ENSG00000231312.6	20.6748339630578	-2.15583206638944	0.815241347301204	2.64440962608945	0.00818335562031625	0.0458071241336733	Significant
ENSG00000167772.12	44.0739414985511	-2.15228009948407	0.551769812084869	3.90068476445214	9.59209866082509e-05	0.00100447819032383	Significant
ENSG00000135636.14	17.8843162352247	-2.13845821958726	0.889256857315761	2.40477000766937	0.0161826467378013	0.0785279302681168	Not
ENSG00000135549.15	200.924309496106	-2.12090014175089	0.263821684671483	8.03914259129943	9.04692558471007e-16	3.45222455834732e-14	Significant
ENSG00000163993.7	12.7860090358676	-2.11559645424987	1.07611519889149	1.96595722876988	0.0493035514660943	0.179437853132021	Not
ENSG00000134258.17	103.380796578194	-2.10706885965572	0.36712031716854	5.73945042297507	9.49842835726972e-09	1.96617466995483e-07	Significant
ENSG00000269973.1	14.9717740753056	-2.09631929292151	0.957585021793282	2.18917301880485	0.0285842669253859	0.122188644274259	Not
ENSG00000284378.1	7.44696607104162	-2.08158197614723	1.33532451779487	1.55885850099175	0.119029874323466	0.3281628226422	Not
ENSG00000260244.1	27.2142393572961	-2.06569545083094	0.709511575060538	2.91143305259634	0.00359774996999679	0.0231836246467469	Significant
ENSG00000127831.10	12.2331269830024	-2.05741523838226	1.04639425788019	1.96619507693994	0.0492760809451548	0.179424303412587	Not
ENSG00000158716.8	14.5463451123563	-2.05442497344678	1.01526021854874	2.02354523097877	0.0430169651951394	0.163241928946196	Not
ENSG00000106123.12	21.5869650294346	-2.014447195061	0.772723776839568	2.60694345824335	0.00913544441135776	0.050003849985687	Not
ENSG00000186235.10	14.313559774854	-2.01255352383538	0.951137115064152	2.11594468553531	0.0343495123261094	0.139045132804672	Not
ENSG00000151917.18	16.7195898997532	-2.00694233284831	0.876446970263224	2.28986168124418	0.0220293361632094	0.100115879326994	Not
ENSG00000086696.11	19.0070398369196	-2.00556335434653	0.827322769861714	2.42416071140137	0.0153438135501649	0.0752074005243225	Not
ENSG00000164038.15	7.1957664268632	-2.00494928599709	1.33488264269034	1.50196670619395	0.133105707459894	0.352622781456251	Not
ENSG00000270580.5	7.1957664268632	-2.00494928599709	1.33488264269034	1.50196670619395	0.133105707459894	0.352622781456251	Not
ENSG00000276107.1	14.2860694604899	-1.99413525598987	0.95286695367341	2.09277407333967	0.0363693272719119	0.144930618250491	Not
ENSG00000078114.18	23.6324224757607	-1.98804797766231	0.735743122631607	2.70209522387577	0.00689040254074664	0.0397407911424514	Significant
ENSG00000248866.1	14.1231036683886	-1.98552256831429	0.951961751699316	2.08571674730628	0.0370042885058189	0.146610331308713	Not
ENSG00000164266.10	142.924532062522	-1.98316413872131	0.345965089993213	5.73226662482106	9.90973326545015e-09	2.04291922747909e-07	Significant
ENSG00000188002.10	14.1862378305882	-1.98115004447846	0.955257433001968	2.07394360518352	0.0380845486851371	0.149751656305258	Not
ENSG00000163817.16	42.4399301985269	-1.97916260294604	0.573347050828108	3.45194520506814	0.000556560739740615	0.00476228161847137	Significant
ENSG00000109099.15	7.15343719582626	-1.9757089451127	1.42204621458776	1.38934229059879	0.164728689752545	0.403569265702124	Not
ENSG00000127920.5	9.27228957755658	-1.96962053953868	1.18898758093923	1.65655265968615	0.0976099501677859	0.288301627245304	Not
ENSG00000285837.1	7.02187135924729	-1.96716370216588	1.34030832042236	1.46769491182893	0.142187113484412	0.366903939867307	Not
ENSG00000141933.9	11.6433443569302	-1.96333420562516	1.04292248722692	1.88253128077194	0.0597639168408834	0.206279704747051	Not
ENSG00000102452.17	30.1455942810064	-1.96015298406871	0.655622244386557	2.98975972955701	0.00279196969258477	0.0188261731479912	Significant
ENSG00000166106.3	51.1325159111641	-1.95013512543392	0.51705936871723	3.77158841599176	0.000162211660343201	0.00159790117304179	Significant
ENSG00000138030.13	9.18372147432448	-1.94363160517656	1.17891268179288	1.64866460018116	0.0992163662382657	0.291344444272529	Not
ENSG00000259891.1	9.24479926319249	-1.94140804553682	1.17678827515164	1.64975134995006	0.0989938028578842	0.290881711851463	Not
ENSG00000260534.1	6.87016909381562	-1.94105200516756	1.35198560989514	1.43570463395547	0.151086406080681	0.38158017673045	Not
ENSG00000176749.9	13.7942651964928	-1.93790331531241	0.969384657835897	1.99910664940652	0.0455968158365235	0.169927212444428	Not
ENSG00000119686.10	6.87580085715042	-1.93667184321529	1.34894563629343	1.43569302654538	0.15108971042075	0.38158017673045	Not
ENSG00000236682.1	9.15795328213698	-1.93279795527415	1.18729647209413	1.62789833938032	0.103546443607085	0.299749101407407	Not
ENSG00000254860.5	9.07825808108797	-1.92655279934934	1.18533524069016	1.62532314337302	0.104093722635798	0.300718009612482	Not
ENSG00000154175.17	6.89269614715483	-1.92597178863555	1.41105701049075	1.36491422693525	0.172280010165649	0.414607936552495	Not
ENSG00000150594.6	11.4271200582773	-1.92094652224431	1.05098425913125	1.82775955544013	0.0675856456213024	0.224113822906188	Not
ENSG00000221890.4	9.09872876109562	-1.91829443338893	1.16918661937099	1.64070850761271	0.100857938058648	0.294448280912717	Not
ENSG00000137691.13	11.3586883838979	-1.91088977751904	1.05169023477036	1.81697016321188	0.0692216820671452	0.227669330219119	Not
ENSG00000260917.1	18.0199870645721	-1.90260292686315	0.839043507455328	2.26758554229614	0.0233544797003981	0.104720932567571	Not
ENSG00000248763.2	6.6962740261997	-1.90113678837091	1.38039708303675	1.37723906529024	0.168438347587571	0.408879015324625	Not
ENSG00000237753.1	6.75020103506121	-1.89450991578469	1.37268539708412	1.38014866320355	0.167540876634167	0.40761716097551	Not
ENSG00000156535.15	91.0507482704161	-1.8715278330503	0.382526191596069	4.8925482075919	9.95387241649148e-07	1.55594627164527e-05	Significant
ENSG00000272610.1	6.65957655849756	-1.86403489285538	1.3649537828399	1.3656395669142	0.172052121170941	0.414286276730851	Not
ENSG00000049323.16	147.425641961768	-1.85984767699476	0.298777035379564	6.22486823537834	4.81960889694275e-10	1.16154880449285e-08	Significant
ENSG00000185829.17	8.70112436366539	-1.85354920808758	1.25139844347283	1.48118228670933	0.138558005050157	0.3621151875325	Not
ENSG00000239521.8	26.3127089009426	-1.84672839696047	0.69199642478496	2.6686964423759	0.00761462355357585	0.04299872067193	Significant
